"","ID","wc2.1_30s_bio_1","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","x","y"
"CARZO_105",106,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67098838,-17.43692522
"CARZO_106",107,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67098863,-17.43692162
"CARZO_107",108,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67098729,-17.43692078
"CARZO_108",109,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67098419,-17.43691516
"CARZO_109",110,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67098595,-17.43688624
"CARZO_110",111,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67096391,-17.43687954
"CARZO_111",112,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67093549,-17.43689287
"CARZO_112",113,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67095293,-17.436916
"CARZO_113",114,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67095217,-17.43691457
"CARZO_114",115,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67095737,-17.43697828
"CARZO_115",116,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67082611,-17.43691365
"CARZO_116",117,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67079686,-17.43692396
"CARZO_117",118,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67079887,-17.43689639
"CARZO_118",119,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.67081253,-17.43687493
"CARZO_119",120,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66974518,-17.4373045
"CARZO_120",121,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66977669,-17.43729629
"CARZO_121",122,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66949263,-17.43680678
"CARZO_122",123,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66937319,-17.43680603
"CARZO_123",124,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66936548,-17.43675976
"CARZO_124",125,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66935592,-17.4367544
"CARZO_125",126,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66936129,-17.43677543
"CARZO_126",127,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6690737,-17.43637947
"CARZO_127",128,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66892032,-17.43613548
"CARZO_128",129,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66916733,-17.43588888
"CARZO_129",130,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66887832,-17.43590137
"CARZO_130",131,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66879584,-17.43596382
"CARZO_131",132,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66865017,-17.43590305
"CARZO_132",133,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66865226,-17.43580976
"CARZO_133",134,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66867749,-17.43581185
"CARZO_134",135,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66877975,-17.43555243
"CARZO_135",136,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66875209,-17.43558085
"CARZO_136",137,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66874187,-17.43554824
"CARZO_137",138,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66845076,-17.43560901
"CARZO_138",139,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66865134,-17.43536132
"CARZO_139",140,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66867456,-17.43538639
"CARZO_140",141,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6685355,-17.43530919
"CARZO_141",142,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66851622,-17.43526342
"CARZO_142",143,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66849569,-17.43509822
"CARZO_143",144,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66841765,-17.43515479
"CARZO_144",145,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66819905,-17.4351786
"CARZO_145",146,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66827633,-17.43531279
"CARZO_146",147,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6681864,-17.43517491
"CARZO_147",148,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66816485,-17.4351848
"CARZO_148",149,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66815949,-17.43512085
"CARZO_149",150,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66748232,-17.43465959
"CARZO_150",151,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.6674829,-17.43465875
"CARZO_151",152,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66750319,-17.43465171
"CARZO_152",153,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66747544,-17.4345404
"CARZO_153",154,18.3208332061768,11.1750001907349,76.0204010009766,127.126609802246,25.7000007629395,11,14.7000007629395,20,18.7000007629395,20,16.7999992370605,10,6,0,108.676902770996,10,0,10,0,-70.66727218,-17.4342788
"CARZO_154",155,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66651152,-17.43417906
"CARZO_155",156,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66616653,-17.43383255
"CARZO_156",157,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66619653,-17.433781
"CARZO_157",158,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66604951,-17.43372451
"CARZO_158",159,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66608103,-17.43366944
"CARZO_159",160,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66535993,-17.43352192
"CARZO_160",161,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66537754,-17.43356424
"CARZO_161",162,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66537133,-17.4335655
"CARZO_162",163,18.2041664123535,11.2583332061768,76.0698165893555,123.572906494141,25.6000003814697,10.8000001907349,14.8000001907349,19.8333339691162,18.5499992370605,19.8333339691162,16.7333335876465,10,6,0,108.676902770996,10,0,10,0,-70.66525885,-17.43348545
"CARZO_163",164,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66515223,-17.43312637
"CARZO_164",165,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66512457,-17.43310969
"CARZO_165",166,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66504905,-17.43309519
"CARZO_166",167,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66507084,-17.43307499
"CARZO_167",168,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66329044,-17.43207294
"CARZO_168",169,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66330268,-17.43207319
"CARZO_169",170,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66332296,-17.43205265
"CARZO_170",171,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66332364,-17.43204989
"CARZO_171",172,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66340209,-17.43205768
"CARZO_172",173,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66340502,-17.4320845
"CARZO_173",174,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66343277,-17.43208341
"CARZO_174",175,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66342648,-17.43208081
"CARZO_175",176,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66339907,-17.43208853
"CARZO_176",177,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66338097,-17.43236756
"CARZO_177",178,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66361097,-17.43239497
"CARZO_178",179,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66363544,-17.43268808
"CARZO_179",180,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66365866,-17.43270141
"CARZO_180",181,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66378338,-17.43210663
"CARZO_181",182,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66377517,-17.43214234
"CARZO_182",183,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66379956,-17.43212113
"CARZO_183",184,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66381507,-17.43212298
"CARZO_184",185,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66381498,-17.43212407
"CARZO_185",186,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66381959,-17.43215256
"CARZO_186",187,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66384289,-17.43214904
"CARZO_187",188,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66384507,-17.43214871
"CARZO_188",189,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66384566,-17.43214862
"CARZO_189",190,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66388849,-17.43218509
"CARZO_190",191,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66392512,-17.43221032
"CARZO_191",192,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66406418,-17.43204712
"CARZO_192",193,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.66435385,-17.4322793
"CARZO_193",194,18.1625003814697,11.3249998092651,77.0408172607422,121.694923400879,25.5,10.8000001907349,14.6999998092651,19.75,18.5,19.75,16.7000007629395,11,7,0,116.57600402832,11,0,11,0,-70.6643531,-17.43258901
